world,n_train,model,site_or_shift,metric,mean,median,sd,minimum,maximum,n
misspecified,5,gru_from_scratch,all,event_brier,0.19865738609569666,0.1950905916611834,0.006256934154421796,0.1934782883707975,0.2065147231315091,5
misspecified,10,flow_jump,all,event_brier,0.22816174298652295,0.2412495367803846,0.023093687315177622,0.198185199417957,0.2508483565694028,5
misspecified,10,flow_jump_observation,all,event_brier,0.228327963832695,0.2412660734813433,0.022862416408466445,0.1984894083663494,0.2507485044870612,5
misspecified,10,gru_from_scratch,all,event_brier,0.2077103400591837,0.1979940253737303,0.020577254736499698,0.1955670386110713,0.2441993318417956,5
misspecified,20,flow_jump,all,event_brier,0.20561573720925663,0.2089400755779431,0.011063336956137941,0.1911666532454252,0.2190932714163107,5
misspecified,20,flow_jump_observation,all,event_brier,0.202154143194974,0.2027599522429613,0.007861011008737963,0.1911314313739362,0.2104799452520979,5
misspecified,20,gru_from_scratch,all,event_brier,0.2168628605556656,0.1968835461841109,0.04421054890377124,0.1938548800108775,0.2957010932936078,5
misspecified,40,flow_jump,all,event_brier,0.20902143455416078,0.1975848853694482,0.026383021082704773,0.1944387409328803,0.2560260225654198,5
misspecified,40,flow_jump_observation,all,event_brier,0.20894391934235065,0.198278662496721,0.025925967973968782,0.1947498330148158,0.2551285938608026,5
misspecified,40,gru_from_scratch,all,event_brier,0.19827181136749888,0.1978102621520605,0.005565541096088622,0.1917466187649079,0.2058892175583299,5
misspecified,80,flow_jump,all,event_brier,0.19604852015102975,0.1971849084203987,0.0035149968506489244,0.1902715009561923,0.1989529908954573,5
misspecified,80,flow_jump_observation,all,event_brier,0.19599311610724798,0.1971966585594485,0.0034586611470910212,0.1903290682673961,0.1989612318826719,5
misspecified,80,gru_from_scratch,all,event_brier,0.1936230520791057,0.1917367533094359,0.004174225810085749,0.1894738130844729,0.1996681323930865,5
misspecified,100,flow_jump,all,event_brier,0.19563696206031186,0.1971231302814078,0.004092226321367052,0.1901363987283436,0.1995739036194662,5
misspecified,100,flow_jump_observation,all,event_brier,0.19800307534877284,0.1972114733612475,0.00773254465924615,0.1901466222373684,0.2098788689852746,5
misspecified,100,gru_from_scratch,all,event_brier,0.19264113863725024,0.192078241023582,0.002583198314124764,0.189652451897957,0.1960756080051122,5
site_shift,5,flow_jump,all,event_brier,0.16770383345020856,0.154228456125229,0.04030369980542229,0.1287847319155318,0.2340571981486105,5
site_shift,5,flow_jump,site_0,event_brier,0.13073188621765336,0.1257539716696395,0.009555131623396999,0.1228769035619708,0.1461767219143207,5
site_shift,5,flow_jump,site_1,event_brier,0.13065695973788766,0.1266180783554652,0.012862384138471628,0.1218592258726301,0.1529806485264992,5
site_shift,5,flow_jump,site_1_minus_site_0,event_brier,-7.492647976569989e-05,-0.0004778550481995,0.004533770105161043,-0.0042857596090778,0.0068039266121785,5
site_shift,5,flow_jump_observation,all,event_brier,0.1670442340572226,0.1542334179401367,0.04024168931028427,0.1287462581824743,0.2340661549647886,5
site_shift,5,flow_jump_observation,site_0,event_brier,0.13071322724580067,0.1254939849432428,0.0095504690197501,0.1227761062111346,0.1460219992338842,5
site_shift,5,flow_jump_observation,site_1,event_brier,0.13081935959654364,0.126737686060207,0.012685023978247528,0.1218530533165358,0.1528202380976629,5
site_shift,5,flow_jump_observation,site_1_minus_site_0,event_brier,0.00010613235074296002,0.0002150303409507,0.004473498118105545,-0.0042973660693291,0.0067982388637787,5
site_shift,5,gru_from_scratch,all,event_brier,0.13707772796818146,0.1435578685635657,0.014802351944550348,0.1177689022333529,0.1500381707680365,5
site_shift,10,flow_jump,all,event_brier,0.15908066023666212,0.1399487865232687,0.04333344410183504,0.1269914330649128,0.2340155451351958,5
site_shift,10,flow_jump,site_0,event_brier,0.15159345829152232,0.1266898584448691,0.03962759545663024,0.1185699959314986,0.2040105872542902,5
site_shift,10,flow_jump,site_1,event_brier,0.15540122815036944,0.1290178548716125,0.04151211917703128,0.1224615984948966,0.2114075480383585,5
site_shift,10,flow_jump,site_1_minus_site_0,event_brier,0.00380776985884706,0.0040277204400968,0.0056440846434707625,-0.0042282599499725,0.0104478589401139,5
site_shift,10,flow_jump_observation,all,event_brier,0.1558269047298706,0.1370875495345921,0.04570787159649092,0.1233666148292185,0.2340239583525843,5
site_shift,10,flow_jump_observation,site_0,event_brier,0.1517358705079374,0.1266374870811704,0.03970701574658593,0.1185399860476021,0.20404970156865,5
site_shift,10,flow_jump_observation,site_1,event_brier,0.15556121605119871,0.1289922464431259,0.0415755489903445,0.1224830924176787,0.2114425077031939,5
site_shift,10,flow_jump_observation,site_1_minus_site_0,event_brier,0.00382534554326124,0.0040490199955019,0.0056194842667494065,-0.0041543946634917,0.0104522603955237,5
site_shift,10,gru_from_scratch,all,event_brier,0.1262874146966965,0.1200623796355702,0.012637007772962654,0.1166560212685287,0.1476758121962524,5
site_shift,20,flow_jump,all,event_brier,0.133174804735771,0.121631877133637,0.019489700802927366,0.1207194471115066,0.1661824333185652,5
site_shift,20,flow_jump,site_0,event_brier,0.12278996398152445,0.1205361362690401,0.008409212262831723,0.11345791042403,0.1350860715691356,5
site_shift,20,flow_jump,site_1,event_brier,0.12437598855374961,0.1230232122137156,0.005299252461206604,0.1203171131950527,0.1332933072539616,5
site_shift,20,flow_jump,site_1_minus_site_0,event_brier,0.0015860245722251602,4.2463792896699215e-05,0.005839523264235602,-0.0038414223537533,0.0112097996200512,5
site_shift,20,flow_jump_observation,all,event_brier,0.13319717445199472,0.121659976368801,0.019511852942036965,0.1207591987896764,0.1662577021061717,5
site_shift,20,flow_jump_observation,site_0,event_brier,0.12271816818357587,0.1205892600431595,0.008281106429995267,0.1134122494295695,0.1346976404836167,5
site_shift,20,flow_jump_observation,site_1,event_brier,0.12427951515778854,0.1229547719988937,0.005099726960417519,0.1203086293936658,0.1328417459263924,5
site_shift,20,flow_jump_observation,site_1_minus_site_0,event_brier,0.001561346974212673,7.467740101356479e-05,0.0058712264116866884,-0.0039362081928105,0.0112162415962482,5
site_shift,20,gru_from_scratch,all,event_brier,0.12381070210727163,0.1221423080005078,0.004990613267031804,0.1174255277543431,0.1292192335759825,5
site_shift,40,flow_jump,all,event_brier,0.15084630634378898,0.1327018659131913,0.03377525688107488,0.1245853611237732,0.2002070658755029,5
site_shift,40,flow_jump,site_0,event_brier,0.14194981068046428,0.1307716925085339,0.028936222443614833,0.1240305581226414,0.1931630967779666,5
site_shift,40,flow_jump,site_1,event_brier,0.1419356200493739,0.1374343868334309,0.02742346980586129,0.121078811947309,0.1885793906469011,5
site_shift,40,flow_jump,site_1_minus_site_0,event_brier,-1.4190631090380076e-05,-0.0029517461753324,0.005834046282150959,-0.0045837061310655,0.0092025595769433,5
site_shift,40,flow_jump_observation,all,event_brier,0.15088606394752763,0.1326884690744454,0.033871118715212624,0.1245577123009908,0.2002916161932814,5
site_shift,40,flow_jump_observation,site_0,event_brier,0.14197092385145424,0.1305721519286619,0.02902784153922539,0.1240450300539626,0.1933505578318524,5
site_shift,40,flow_jump_observation,site_1,event_brier,0.14195745756992043,0.1374981685565265,0.02751343087651932,0.1210832986019977,0.1887855612967141,5
site_shift,40,flow_jump_observation,site_1_minus_site_0,event_brier,-1.3466281533800004e-05,-0.0029617314519649,0.005860036213251564,-0.0045649965351382,0.0092536127366843,5
site_shift,40,gru_from_scratch,all,event_brier,0.1332570468130168,0.1316697479158599,0.0085129085572707,0.1215755028847472,0.1450382782591138,5
site_shift,80,flow_jump,all,event_brier,0.12439596313760296,0.1229665136310641,0.00532085305036166,0.1188977118911369,0.1330318575510293,5
site_shift,80,flow_jump,site_0,event_brier,0.13378581119118121,0.1238859107433952,0.027894341136341597,0.1139201249040318,0.1828915774658331,5
site_shift,80,flow_jump,site_1,event_brier,0.13392346157782845,0.1232569962074205,0.026138480481082044,0.1200240758174327,0.1805208956442576,5
site_shift,80,flow_jump,site_1_minus_site_0,event_brier,0.00013765038664725985,-0.0023706818215754,0.0064838420660753545,-0.0041241497997652,0.0114266079896509,5
site_shift,80,flow_jump_observation,all,event_brier,0.12445974815402894,0.1229681283839488,0.005369345459413922,0.118894793819288,0.13311054824726,5
site_shift,80,flow_jump_observation,site_0,event_brier,0.13384232375101202,0.1239443462813109,0.028030938113140644,0.1138348598991361,0.1831771829720145,5
site_shift,80,flow_jump_observation,site_1,event_brier,0.13398109358899102,0.1233021735827399,0.02626090742930269,0.1200887053759968,0.180803491883366,5
site_shift,80,flow_jump_observation,site_1_minus_site_0,event_brier,0.0001387698379790399,-0.0023736910886484,0.0064871734838414866,-0.0041410048150434,0.0114301249430346,5
site_shift,80,gru_from_scratch,all,event_brier,0.12297624240456224,0.1207203115839616,0.006486018021990125,0.1180955851414298,0.1343805855275009,5
site_shift,100,flow_jump,all,event_brier,0.12199314395271457,0.1223733478713563,0.0020100722973102215,0.119164337734639,0.1245257595350028,5
site_shift,100,flow_jump,site_0,event_brier,0.11924453516319378,0.1198995407744679,0.005038199740699028,0.112602729217524,0.1240490693605592,5
site_shift,100,flow_jump,site_1,event_brier,0.12041211704261907,0.1199784026601623,0.00197100184964354,0.1182055316602293,0.1235306369693086,5
site_shift,100,flow_jump,site_1_minus_site_0,event_brier,0.00116758187942534,-0.0002934342251492,0.006022410776805959,-0.0039321141868294,0.0109279077517846,5
site_shift,100,flow_jump_observation,all,event_brier,0.12201838093024975,0.1223705995749641,0.0020100791533216077,0.1191750933291128,0.1245468755563706,5
site_shift,100,flow_jump_observation,site_0,event_brier,0.11925270021980114,0.1199028345224498,0.005038844094767618,0.1126140174381248,0.1240612511657008,5
site_shift,100,flow_jump_observation,site_1,event_brier,0.12041353193461224,0.1199830879469982,0.0019804027380358425,0.11819836364166,0.123550044229725,5
site_shift,100,flow_jump_observation,site_1_minus_site_0,event_brier,0.0011608317148110597,-0.000299343879657,0.006030029398659017,-0.00393678262454,0.0109360267916001,5
site_shift,100,gru_from_scratch,all,event_brier,0.11997337316465335,0.1195879209328096,0.0021449277840214593,0.1174990652638104,0.1228056437452925,5
smooth,5,flow_jump,all,event_brier,0.07828405003959857,0.0824451511430981,0.04452419821567523,0.0308014811767265,0.1360650115428782,5
smooth,5,flow_jump_observation,all,event_brier,0.07812710308590667,0.0817861176217464,0.04440646107626585,0.0308273395387316,0.1355706011665834,5
smooth,5,gru_from_scratch,all,event_brier,0.0725192065904296,0.0388184460047214,0.05149890981043333,0.028990306099379,0.1374291567926673,5
smooth,10,flow_jump,all,event_brier,0.04942014118894552,0.0390835548369805,0.02954453306290534,0.0325876967689335,0.1019672755733223,5
smooth,10,flow_jump_observation,all,event_brier,0.049333618630438184,0.0386913160899349,0.029569254496599456,0.0327001834095259,0.1019404927713117,5
smooth,10,gru_from_scratch,all,event_brier,0.039775134413001775,0.0297862852951944,0.01537939872563413,0.0269747778277344,0.0578816624885595,5
smooth,20,flow_jump,all,event_brier,0.04445599352366254,0.0318743525501891,0.02002749648948316,0.0286950314831679,0.0749002781852978,5
smooth,20,flow_jump_observation,all,event_brier,0.04443043195631606,0.0318828241238716,0.020064612025602738,0.0287065291166117,0.0749663249967836,5
smooth,20,gru_from_scratch,all,event_brier,0.03484800004896402,0.0316740551317576,0.007372504055875645,0.0270133821702519,0.0447976363641717,5
smooth,40,flow_jump,all,event_brier,0.0413385031546552,0.0351933897323195,0.01905350832121093,0.0278523703276673,0.0746362252225036,5
smooth,40,flow_jump_observation,all,event_brier,0.041232578289512906,0.0351969341977155,0.01881621616610161,0.0278964972446455,0.0741037643982831,5
smooth,40,gru_from_scratch,all,event_brier,0.031913222708783516,0.0306685873507906,0.005494104672565666,0.0271584448719309,0.0410962009756844,5
smooth,80,flow_jump,all,event_brier,0.028793683128822023,0.0289051326373472,0.0017610868839823028,0.0259058940439018,0.0305712434807206,5
smooth,80,flow_jump_observation,all,event_brier,0.02878577878806134,0.0288912645345068,0.0017557832104561392,0.0259086571711423,0.0305576952523548,5
smooth,80,gru_from_scratch,all,event_brier,0.035255948187783784,0.0280251115207453,0.01690848301520847,0.0248193110268287,0.065046820986397,5
smooth,100,flow_jump,all,event_brier,0.029068523789906202,0.0289564786994247,0.0017787865459593306,0.0265422129674597,0.0314011516807407,5
smooth,100,flow_jump_observation,all,event_brier,0.029042498590564902,0.0289567931763679,0.001754948097948429,0.0265400761324817,0.0313160463361659,5
smooth,100,gru_from_scratch,all,event_brier,0.02853056018168802,0.0274314208328295,0.003179178744848043,0.0250224112415482,0.0331010042217943,5
informative_observation,5,flow_jump,all,event_log_loss,0.49030671702538087,0.4826233125722231,0.04750870556100531,0.4313763289652529,0.5591171787287008,5
informative_observation,5,flow_jump_observation,all,event_log_loss,0.4905978007768602,0.482656752661831,0.04749363074531348,0.4303826942005577,0.5587660722030735,5
informative_observation,5,gru_from_scratch,all,event_log_loss,0.44452274903408184,0.4597506326522333,0.034258762997676724,0.4049802546795744,0.4799124542795325,5
informative_observation,10,flow_jump,all,event_log_loss,0.49163052447733346,0.5031483890946363,0.03412928194015362,0.443344617623155,0.5262412181334496,5
informative_observation,10,flow_jump_observation,all,event_log_loss,0.49174958869001717,0.5030884832102406,0.03187059544756382,0.4431763571929775,0.520544351477787,5
informative_observation,10,gru_from_scratch,all,event_log_loss,0.42255545885078594,0.4076939234838307,0.029221164049570814,0.3992119610798945,0.4716297456630283,5
informative_observation,20,flow_jump,all,event_log_loss,0.43622807562547256,0.4249614186688255,0.036085056395884704,0.405884778728711,0.49892244342861,5
informative_observation,20,flow_jump_observation,all,event_log_loss,0.43644782412262717,0.4246509002410286,0.03645120581551692,0.4059418336099605,0.4998131411682238,5
informative_observation,20,gru_from_scratch,all,event_log_loss,0.4189080342822108,0.4153994507556995,0.014954920247639437,0.3996078730862337,0.4358796505376441,5
informative_observation,40,flow_jump,all,event_log_loss,0.4941173181986427,0.4794895297897429,0.06604388363359102,0.4244481436589354,0.5942187542011,5
informative_observation,40,flow_jump_observation,all,event_log_loss,0.49458233068106505,0.4798484498304213,0.0660252159421641,0.4252919969630526,0.5943962762319299,5
informative_observation,40,gru_from_scratch,all,event_log_loss,0.4524323478639821,0.4469595148650161,0.03764808472850125,0.4095508052940784,0.5127664841986226,5
informative_observation,80,flow_jump,all,event_log_loss,0.4269938169523549,0.4183723498911486,0.020842325899342623,0.4032948752863975,0.4513806806797604,5
informative_observation,80,flow_jump_observation,all,event_log_loss,0.4259564235943481,0.4181556135842106,0.019910536377736585,0.4034956141910912,0.4519287582587716,5
informative_observation,80,gru_from_scratch,all,event_log_loss,0.4149620705675936,0.4081686263499282,0.018504250096096964,0.4027639516123703,0.4477943811438803,5
informative_observation,100,flow_jump,all,event_log_loss,0.416682282767887,0.4159902685005908,0.007333164371585107,0.4053455254996003,0.4235764528712956,5
informative_observation,100,flow_jump_observation,all,event_log_loss,0.41681974957757084,0.4158962086060924,0.007511550974053683,0.4054277070214339,0.4242828231770085,5
informative_observation,100,gru_from_scratch,all,event_log_loss,0.4060753118661736,0.4058693379663237,0.0054966193251022085,0.3989167296056218,0.4135131304642231,5
jumps,5,flow_jump,all,event_log_loss,0.638813464648948,0.6333611204861608,0.015921280179242932,0.6275891930686086,0.6667837277019844,5
jumps,5,flow_jump_observation,all,event_log_loss,0.6384794115512529,0.6333956907489494,0.016189615247007353,0.6274992148948013,0.6668352389465818,5
jumps,5,gru_from_scratch,all,event_log_loss,0.6370570848933211,0.6329167547163546,0.01302266765314751,0.6209468244709373,0.6521107834222725,5
jumps,10,flow_jump,all,event_log_loss,0.6342880897724786,0.6340361002378536,0.005595321146966131,0.6294981912999447,0.6435649451508957,5
jumps,10,flow_jump_observation,all,event_log_loss,0.6345402255996786,0.6340129062576507,0.006012295925826321,0.6295258911275335,0.6445952707477024,5
jumps,10,gru_from_scratch,all,event_log_loss,0.6308338260771627,0.630540984484894,0.004072578075263698,0.6262385000116208,0.6357672051826746,5
jumps,20,flow_jump,all,event_log_loss,0.643586467662442,0.6345360599093008,0.022807428940735442,0.621867009510265,0.6812965335339333,5
jumps,20,flow_jump_observation,all,event_log_loss,0.6434951262100919,0.6345896961660519,0.02278158245938397,0.6218744258878132,0.6812937312731675,5
jumps,20,gru_from_scratch,all,event_log_loss,0.6293844082486303,0.6319491889983507,0.006253833000949807,0.6193289097249222,0.6350076189216943,5
jumps,40,flow_jump,all,event_log_loss,0.6407048165976988,0.6308511436657475,0.02381576805060159,0.6215183229096646,0.6810709639388326,5
jumps,40,flow_jump_observation,all,event_log_loss,0.6406996411761369,0.630893445069952,0.02381643703852113,0.6215176440915696,0.6810846551898876,5
jumps,40,gru_from_scratch,all,event_log_loss,0.6263008169535091,0.6278270351920491,0.006908690879647445,0.6170964583634597,0.6352941151989103,5
jumps,80,flow_jump,all,event_log_loss,0.630185859190138,0.6321796473251838,0.005541523865327973,0.6219270087205172,0.6366532767931926,5
jumps,80,flow_jump_observation,all,event_log_loss,0.6301987585699189,0.6321813354361592,0.00553004148456236,0.6219352498435283,0.6366266791919533,5
jumps,80,gru_from_scratch,all,event_log_loss,0.6275413032712459,0.6224186209428917,0.009349973851163075,0.617915777565229,0.6387707032490071,5
jumps,100,flow_jump,all,event_log_loss,0.6299344406679188,0.6300160734494943,0.0020765358387898366,0.6269152366773421,0.632345833501206,5
jumps,100,flow_jump_observation,all,event_log_loss,0.6299444188869993,0.6300537590838886,0.002080111189294394,0.6269159495729802,0.6323329560860812,5
jumps,100,gru_from_scratch,all,event_log_loss,0.6254086935009726,0.6241635585674313,0.006038309125744691,0.6183721838561379,0.6335368263583845,5
misspecified,5,flow_jump,all,event_log_loss,0.6249611225637774,0.6159121989039144,0.036846294325038165,0.5907990582089294,0.6806853235662144,5
misspecified,5,flow_jump_observation,all,event_log_loss,0.6241383357876575,0.6157158174403076,0.03744363497003295,0.5901931365191637,0.6805930348809497,5
misspecified,5,gru_from_scratch,all,event_log_loss,0.5874844054772415,0.5797490634179866,0.01364059389317744,0.5764121745154098,0.6046293514872433,5
misspecified,10,flow_jump,all,event_log_loss,0.6491384302803688,0.6755522178547894,0.04690434181274501,0.5862196825045426,0.6948274516829087,5
misspecified,10,flow_jump_observation,all,event_log_loss,0.6493444033791088,0.6755855200452154,0.04657324051564209,0.5868256968196192,0.6946256896971416,5
misspecified,10,gru_from_scratch,all,event_log_loss,0.6095005317742457,0.5861189478998889,0.04168342413339623,0.5846902815555021,0.6815336477397949,5
misspecified,20,flow_jump,all,event_log_loss,0.6131577061827713,0.613868900840272,0.034227156050433576,0.5749336390126065,0.6600463747554551,5
misspecified,20,flow_jump_observation,all,event_log_loss,0.6059608359907851,0.5962114234335195,0.03242995671480011,0.5757486949276172,0.6585907012920575,5
misspecified,20,gru_from_scratch,all,event_log_loss,0.6246113073657762,0.5839374012789904,0.09028071557180538,0.5772809869499844,0.7855590657951169,5
misspecified,40,flow_jump,all,event_log_loss,0.6094369467408594,0.5869718321691433,0.053793600278850516,0.5791145475966614,0.7052392745283491,5
misspecified,40,flow_jump_observation,all,event_log_loss,0.6092911762899542,0.5887094344133641,0.05288908886962021,0.57978687896694,0.7034365091944134,5
misspecified,40,gru_from_scratch,all,event_log_loss,0.5878189533479757,0.5911598594675618,0.012182624441776537,0.5727604614582712,0.6032688809396066,5
misspecified,80,flow_jump,all,event_log_loss,0.584456368390945,0.5861129323120421,0.009280280597294768,0.5695545351645124,0.5942272410718475,5
misspecified,80,flow_jump_observation,all,event_log_loss,0.5843588648735895,0.5867417601845947,0.008768840392883896,0.5697649000165158,0.5910029772002872,5
misspecified,80,gru_from_scratch,all,event_log_loss,0.5765276378123018,0.5721125055264938,0.009259914584594704,0.5671990414167472,0.5897485815602816,5
misspecified,100,flow_jump,all,event_log_loss,0.5825285257619166,0.5870533465425865,0.009308394140508467,0.5691312108319937,0.5906089003120262,5
misspecified,100,flow_jump_observation,all,event_log_loss,0.5874622889310184,0.5872170512265499,0.017222653604977208,0.569197613597215,0.6140934715903069,5
misspecified,100,gru_from_scratch,all,event_log_loss,0.5744138455444897,0.5733585422758756,0.005589912833351026,0.5680020104400247,0.5816605289456166,5
site_shift,5,flow_jump,all,event_log_loss,0.5199079601553354,0.4937851063969564,0.0875090686626578,0.429919770400698,0.661226088781306,5
site_shift,5,flow_jump,site_0,event_log_loss,0.4410458450874878,0.4350077168646326,0.02081579213177264,0.4206644807547615,0.4755919998759922,5
site_shift,5,flow_jump,site_1,event_log_loss,0.442947444938545,0.4320706058612791,0.02620311775762665,0.4242008866713585,0.4887761859984397,5
site_shift,5,flow_jump,site_1_minus_site_0,event_log_loss,0.0019015998510571396,0.003536405916597,0.009447073548371938,-0.0101498310567935,0.0131841861224474,5
site_shift,5,flow_jump_observation,all,event_log_loss,0.5184514764820999,0.4937953816797662,0.08730608446293477,0.429802312753844,0.661244052960541,5
site_shift,5,flow_jump_observation,site_0,event_log_loss,0.4390426209764822,0.4318609201550406,0.021941146747371163,0.4210624164945202,0.4752509882625871,5
site_shift,5,flow_jump_observation,site_1,event_log_loss,0.4416177418937678,0.4327598603397124,0.02640177970188105,0.4245323178412041,0.4883856969636905,5
site_shift,5,flow_jump_observation,site_1_minus_site_0,event_log_loss,0.00257512091728562,0.0034699013466839,0.009510250879200103,-0.0102129173917177,0.0131347087011034,5
site_shift,5,gru_from_scratch,all,event_log_loss,0.450918380182844,0.4686949531890569,0.03828331858011455,0.4009201705239075,0.4835172034690096,5
site_shift,10,flow_jump,all,event_log_loss,0.4993336262147162,0.4590822031743234,0.09464314487021391,0.4242410159846442,0.6611427815487245,5
site_shift,10,flow_jump,site_0,event_log_loss,0.4823262200632642,0.428477305222195,0.09078300329200575,0.4043711965871424,0.6002563661508231,5
site_shift,10,flow_jump,site_1,event_log_loss,0.49136617728152976,0.4292049879172148,0.09331140642959314,0.4216553620819027,0.6154657533697968,5
site_shift,10,flow_jump,site_1_minus_site_0,event_log_loss,0.00903995721826554,0.0083821945950329,0.011815595192912651,-0.0062781578231259,0.0248337913300724,5
site_shift,10,flow_jump_observation,all,event_log_loss,0.4912959182799489,0.4513563397798643,0.100527936330979,0.4180976162042504,0.6611596625237494,5
site_shift,10,flow_jump_observation,site_0,event_log_loss,0.48260606297655484,0.4280792505327873,0.09096369794540206,0.4042911234715383,0.6003359969482198,5
site_shift,10,flow_jump_observation,site_1,event_log_loss,0.4917511356738995,0.4291463565856256,0.09340032222457754,0.4223096414570121,0.6155359883019011,5
site_shift,10,flow_jump_observation,site_1_minus_site_0,event_log_loss,0.00914507269734472,0.0084220571610936,0.011661758780217881,-0.0057696090757751,0.0248552331140873,5
